product_number,mfg_number,product_name,vendor,wholesale_price,freight_in,drop_ship_fee,total_wholesale_price,markup,retail_price,shipping_in_price,total_retail_price,rounded_retail_price,previous_price
7544200876,MB-BDPK,Pink Dots Memory Board,Pulp Products,18.00,0.99,0.00,18.99,0.45,34.53,0.00,34.53,34.99,35.99
4267575064,MB-WFLC,Wildflowers Lilac Memory Board,Pulp Products,18.00,0.99,0.00,18.99,0.45,34.53,0.00,34.53,34.99,35.99
5467323003,MB-WFYL,Wildflowers Yellow Memory Board,Pulp Products,18.00,0.99,0.00,18.99,0.45,34.53,0.00,34.53,34.99,35.99
27678002,,Giraffe Plush Bedrest,R&F Marketing,6.00,1.71,0.00,7.71,0.61,19.77,0.00,19.77,19.99,19.99
546342635,,Plush Bedrest - Chocolate,R&F Marketing,6.00,1.71,0.00,7.71,0.61,19.77,0.00,19.77,19.99,19.99
4416323446,,Plush Bedrest - Lilac,R&F Marketing,6.00,1.71,0.00,7.71,0.61,19.77,0.00,19.77,19.99,19.99
4570563303,,Plush Bedrest - Pink,R&F Marketing,6.00,1.71,0.00,7.71,0.61,19.77,0.00,19.77,19.99,19.99
7770567520,,Plush Bedrest - Turquoise,R&F Marketing,6.00,1.71,0.00,7.71,0.61,19.77,0.00,19.77,19.99,19.99
4203016582,,Safari Plush Bedrest,R&F Marketing,6.00,1.71,0.00,7.71,0.61,19.77,0.00,19.77,19.99,19.99
5220112584,,Zebra Plush Bedrest,R&F Marketing,6.00,1.71,0.00,7.71,0.61,19.77,0.00,19.77,19.99,19.99
33648056,,Rackraiser - 20 inch,Rack Raiser,57.76,0.00,0.00,57.76,0.39,94.69,0.00,94.69,94.99,89.99
2284743255,,Rackraiser - 25 inch,Rack Raiser,65.81,0.00,0.00,65.81,0.37,104.96,0.00,104.96,104.99,99.99
7314728332,,Food Jar - 18 ounce - Black,Range Clean,3.59,0.75,0.00,4.34,0.50,8.68,0.00,8.68,8.99,6.49
5005453167,,Food Jar - 18 ounce - Blue,Range Clean,3.59,0.75,0.00,4.34,0.50,8.68,0.00,8.68,8.99,6.49
1361255620,,Food Jar - 18 ounce - Lime Green,Range Clean,3.59,0.75,0.00,4.34,0.50,8.68,0.00,8.68,8.99,6.49
8675584383,,Food Jar - 18 ounce - Orange,Range Clean,3.59,0.75,0.00,4.34,0.50,8.68,0.00,8.68,8.99,6.49
3871477406,,Food Jar - 18 ounce - Purple,Range Clean,3.59,0.75,0.00,4.34,0.50,8.68,0.00,8.68,8.99,6.49
6815501446,,Food Jar - 18 ounce - Red,Range Clean,3.59,0.75,0.00,4.34,0.50,8.68,0.00,8.68,8.99,6.49
5303872654,,Stainless Steel Food/Beverage Bottle,Range Clean,7.56,2.00,0.00,9.56,0.50,19.12,0.00,19.12,19.49,24.99
5752671131,,16-PAIR UNDERBED SHOE CHEST,Richards Homewares,6.25,1.30,0.00,7.55,0.49,14.80,0.00,14.80,14.99,13.99
7714734086,65849,22-Pocket OTD Shoe Organizer - Gear - Black,Richards Homewares,5.50,0.70,0.00,6.20,0.50,12.40,0.00,12.40,12.49,12.49
160418888,65849,22-Pocket OTD Shoe Organizer - Gear - Pink,Richards Homewares,5.50,0.70,0.00,6.20,0.50,12.40,0.00,12.40,12.49,12.49
8777647227,65849,22-Pocket OTD Shoe Organizer - Gear - Pink/Grey,Richards Homewares,5.50,0.70,0.00,6.20,0.50,12.40,0.00,12.40,12.49,12.49
5363203111,65943,Bedside Storage Caddy - Black,Richards Homewares,3.00,1.07,0.00,4.07,0.50,8.14,0.00,8.14,8.49,8.99
8680616723,65843,Bedside Storage Caddy - Pink,Richards Homewares,3.00,1.07,0.00,4.07,0.50,8.14,0.00,8.14,8.49,8.99
3255841870,56144,Blue Gel Swing-Arm Pants Rack,Richards Homewares,3.15,0.65,0.00,3.80,0.50,7.60,0.00,7.60,7.99,6.49
7615151871,80759,Canvas Organizer with Mirror,Richards Homewares,9.60,1.02,0.00,10.62,0.50,21.24,0.00,21.24,21.49,19.98
4256660683,65994,Clear Top Underbed Chest - Black,Richards Homewares,7.75,0.70,0.00,8.45,0.50,16.90,0.00,16.90,16.99,17.48
5627453743,65844,Clear Top Underbed Chest - Pink,Richards Homewares,7.75,0.70,0.00,8.45,0.50,16.90,0.00,16.90,16.99,17.48
3144335104,3544,Clear Vinyl Underbed Chest,Richards Homewares,4.25,1.03,0.00,5.28,0.50,10.56,0.00,10.56,10.99,9.49
5201183808,56142,Gel 6-Tier Blouse/Shirt Hanger,Richards Homewares,2.25,0.65,0.00,2.90,0.50,5.80,0.00,5.80,5.99,4.99
7022832260,555430A,Metal Three Drawer Cart,Richards Homewares,15.75,3.00,0.00,18.75,0.46,34.72,0.00,34.72,34.99,34.99
5234661430,555330A,Metal Three Shelf Tower,Richards Homewares,11.00,2.00,0.00,13.00,0.50,26.00,0.00,26.00,26.49,24.99
4828062424,81144,Navy Accent Underbed Chest,Richards Homewares,3.85,0.70,0.00,4.55,0.49,8.92,0.00,8.92,8.99,8.99
7478132427,65959,OTD Magazine Pocket,Richards Homewares,6.80,1.20,0.00,8.00,0.50,16.00,0.00,16.00,16.49,15.49
8281284504,,Sweater & Accessory Organizer (6-Shelf) - Black,Richards Homewares,8.00,1.57,0.00,9.57,0.49,18.76,0.00,18.76,18.99,17.98
4802568576,,Sweater & Accessory Organizer (6-Shelf) - Pink,Richards Homewares,8.00,1.57,0.00,9.57,0.49,18.76,0.00,18.76,18.99,17.98
261448285,R701,Skooba Satchel - Grey/Orange (102),Road Wired,56.00,0.00,0.00,56.00,0.41,94.92,0.00,94.92,94.99,88.99
2645588628,R701,Skooba Satchel - Khaki/Black (107),Road Wired,56.00,0.00,0.00,56.00,0.41,94.92,0.00,94.92,94.99,88.99
1665588844,R701,Skooba Satchel - Pink/Black (109),Road Wired,56.00,0.00,0.00,56.00,0.41,94.92,0.00,94.92,94.99,88.99
4635063260,R700-201,Skooba Satchel Seventeen,Road Wired,68.00,0.00,0.00,68.00,0.41,115.25,0.00,115.25,115.49,95.49
7372585347,R725-XXX,Skooba Skin - Large - Black Ballistic (301),Road Wired,20.00,0.00,0.00,20.00,0.41,33.90,0.00,33.90,33.99,33.49
4860256213,R725-XXX,Skooba Skin - Large - Blue Suede (303),Road Wired,20.00,0.00,0.00,20.00,0.41,33.90,0.00,33.90,33.99,33.49
2447004434,R725-XXX,Skooba Skin - Large - Brown Corduroy (307),Road Wired,20.00,0.00,0.00,20.00,0.41,33.90,0.00,33.90,33.99,33.49
4020615548,R725-XXX,Skooba Skin - Large - Olive Ballistic (306),Road Wired,20.00,0.00,0.00,20.00,0.41,33.90,0.00,33.90,33.99,33.49
7085826476,R725-XXX,Skooba Skin - Large - Pink Corduroy (309),Road Wired,20.00,0.00,0.00,20.00,0.41,33.90,0.00,33.90,33.99,33.49
162745184,R725-XXX,Skooba Skin - Large - Red/Black Ripstop (305),Road Wired,20.00,0.00,0.00,20.00,0.41,33.90,0.00,33.90,33.99,33.49
3101682172,R725-XXX,Skooba Skin - Medium - Black Ballistic (201),Road Wired,17.50,0.00,0.00,17.50,0.41,29.66,0.00,29.66,29.99,29.49
2076432310,R725-XXX,Skooba Skin - Medium - Blue Suede (203),Road Wired,17.50,0.00,0.00,17.50,0.41,29.66,0.00,29.66,29.99,29.49
6556765434,R725-XXX,Skooba Skin - Medium - Brown Corduroy (207),Road Wired,17.50,0.00,0.00,17.50,0.41,29.66,0.00,29.66,29.99,29.49
7120043541,R725-XXX,Skooba Skin - Medium - Olive Ballistic (206),Road Wired,17.50,0.00,0.00,17.50,0.41,29.66,0.00,29.66,29.99,29.49
6454721848,R725-XXX,Skooba Skin - Medium - Pink Vinyl (209),Road Wired,17.50,0.00,0.00,17.50,0.41,29.66,0.00,29.66,29.99,29.49
5777584687,R725-XXX,Skooba Skin - Medium - Red/Blavk Ripstop (205),Road Wired,17.50,0.00,0.00,17.50,0.41,29.66,0.00,29.66,29.99,29.49
5202224826,R725-XXX,Skooba Skin - Small - Black Ballistic (101),Road Wired,15.00,0.00,0.00,15.00,0.41,25.42,0.00,25.42,25.49,25.49
8128777326,R725-XXX,Skooba Skin - Small - Blue Suede (103),Road Wired,15.00,0.00,0.00,15.00,0.41,25.42,0.00,25.42,25.49,25.49
6743670835,R725-XXX,Skooba Skin - Small - Brown Corduroy (107),Road Wired,15.00,0.00,0.00,15.00,0.41,25.42,0.00,25.42,25.49,25.49
6166167047,R725-XXX,Skooba Skin - Small - Olive Ballistic (106),Road Wired,15.00,0.00,0.00,15.00,0.41,25.42,0.00,25.42,25.49,25.49
5124701508,R725-XXX,Skooba Skin - Small - Pink Vinyl (109),Road Wired,15.00,0.00,0.00,15.00,0.41,25.42,0.00,25.42,25.49,25.49
586872315,R725-XXX,Skooba Skin - Small - Red Black Ripstop (105),Road Wired,15.00,0.00,0.00,15.00,0.41,25.42,0.00,25.42,25.49,25.49
3238051746,,Decorative Medium Cubes - 2 Pack - Paris,Room it Up INV,9.00,0.50,0.00,9.50,0.52,19.79,0.00,19.79,19.99,19.99
446853742,,Decorative Medium Cubes - 2 Pack - Polka Dot,Room it Up INV,9.00,0.50,0.00,9.50,0.52,19.79,0.00,19.79,19.99,19.99
5156524486,CF6161,Fun Flower Cozy Fleece,Room it Up INV,9.90,0.50,0.00,10.40,0.47,19.62,0.00,19.62,19.99,19.99
7873503138,LD6161,Fun Flower Lap Desk,Room it Up INV,12.60,0.50,0.00,13.10,0.51,26.73,0.00,26.73,26.99,27.99
4055570554,TC6161S,Fun Flower Shower Tote,Room it Up INV,9.00,0.50,0.00,9.50,0.52,19.79,0.00,19.79,19.99,19.99
7200522511,TC6161D,Handy Hold All - Fun Flower,Room it Up INV,9.00,0.50,0.00,9.50,0.52,19.79,0.00,19.79,19.99,19.99
7258482587,TC6159D,Handy Hold All - HIppie Chic,Room it Up INV,9.00,0.50,0.00,9.50,0.52,19.79,0.00,19.79,19.99,19.99
5386575800,TC6164D,Handy Hold All - Merci,Room it Up INV,9.00,0.50,0.00,9.50,0.52,19.79,0.00,19.79,19.99,19.99
7144218747,TC6149D,Handy Hold All - New Dot,Room it Up INV,9.00,0.50,0.00,9.50,0.52,19.79,0.00,19.79,19.99,19.99
8473678186,CF6159,Hippie Chic Cozy Fleece,Room it Up INV,9.90,0.50,0.00,10.40,0.47,19.62,0.00,19.62,19.99,19.99
3870587522,LD6159,Hippie Chic Lap Desk,Room it Up INV,12.60,0.50,0.00,13.10,0.51,26.73,0.00,26.73,26.99,27.99
1830456574,TC6159N,Hippie Chic Laundry Backpack,Room it Up INV,8.10,0.50,0.00,8.60,0.51,17.55,0.00,17.55,17.99,17.99
2136721227,TC6159S,HIppie Chic Shower Tote,Room it Up INV,9.00,0.50,0.00,9.50,0.52,19.79,0.00,19.79,19.99,19.99
1005241027,ST6159A,HIppie Chic Sweater & Shoe Organizer,Room it Up INV,10.80,0.50,0.00,11.30,0.50,22.60,0.00,22.60,22.99,22.99
4164467406,CF6172,Jungle Fun Cozy Fleece,Room it Up INV,9.90,0.50,0.00,10.40,0.47,19.62,0.00,19.62,19.99,19.99
6782707235,LD6172,Jungle Fun Lap Desk,Room it Up INV,12.60,0.50,0.00,13.10,0.51,26.73,0.00,26.73,26.99,27.99
2663331222,CF6162,Laguna Stripe Cozy Fleece,Room it Up INV,9.90,0.50,0.00,10.40,0.47,19.62,0.00,19.62,19.99,19.99
843776167,TC6162N,Laguna Stripe Laundry Backpack,Room it Up INV,8.10,0.50,0.00,8.60,0.51,17.55,0.00,17.55,17.99,17.99
2144580562,TC6162S,Laguna Stripe Shower Tote,Room it Up INV,9.00,0.50,0.00,9.50,0.52,19.79,0.00,19.79,19.99,19.99
6163282163,ST6162A,Laguna Stripe Sweater & Shoe Organizer,Room it Up INV,10.80,0.50,0.00,11.30,0.50,22.60,0.00,22.60,22.99,22.99
3614583635,TC6164N,Merci Laundry Backpack,Room it Up INV,8.10,0.50,0.00,8.60,0.51,17.55,0.00,17.55,17.99,17.99
4186153763,TC6164S,Merci Shower Tote,Room it Up INV,9.00,0.50,0.00,9.50,0.52,19.79,0.00,19.79,19.99,19.99
2724572412,ST6164A,Merci Sweater & Shoe Organizer,Room it Up INV,10.80,0.50,0.00,11.30,0.50,22.60,0.00,22.60,22.99,22.99
3543652563,LD6149,New Dot Lap Desk,Room it Up INV,12.60,0.50,0.00,13.10,0.51,26.73,0.00,26.73,26.99,27.99
7331416623,TC6123S,Paris Shower Tote,Room it Up INV,9.00,0.50,0.00,9.50,0.52,19.79,0.00,19.79,19.99,19.99
1154455043,ST6116B,Polka Dot Shoe Organizer,Room it Up INV,3.00,0.50,0.00,3.50,0.49,6.86,0.00,6.86,6.99,6.99
2608604711,ST6116A,Polka Dot Sweater Organizer,Room it Up INV,3.00,0.50,0.00,3.50,0.49,6.86,0.00,6.86,6.99,6.99
3578637076,STP5,Preppy Stripe Shoe Organizer,Room it Up INV,3.00,0.50,0.00,3.50,0.49,6.86,0.00,6.86,6.99,6.99
511122217,LD6153,Safari Spot Lap Desk,Room it Up INV,12.60,0.50,0.00,13.10,0.51,26.73,0.00,26.73,26.99,27.90
1571620351,CF8001,Solid Cozy Fleece - Black,Room it Up INV,8.10,0.50,0.00,8.60,0.49,16.86,0.00,16.86,16.99,16.99
2581077667,CF8002,Solid Cozy Fleece - Grey,Room it Up INV,8.10,0.50,0.00,8.60,0.49,16.86,0.00,16.86,16.99,16.99
5528263554,CF8004,Solid Cozy Fleece - Hot Pink,Room it Up INV,8.10,0.50,0.00,8.60,0.49,16.86,0.00,16.86,16.99,16.99
4208836515,CF8007,Solid Cozy Fleece - Lime Green,Room it Up INV,8.10,0.50,0.00,8.60,0.49,16.86,0.00,16.86,16.99,16.99
415526476,CF8005,Solid Cozy Fleece - Navy,Room it Up INV,8.10,0.50,0.00,8.60,0.49,16.86,0.00,16.86,16.99,16.99
8310153632,CF8008,Solid Cozy Fleece - Purple,Room it Up INV,8.10,0.50,0.00,8.60,0.49,16.86,0.00,16.86,16.99,16.99
8124240724,CF8006,Solid Cozy Fleece - Red,Room it Up INV,8.10,0.50,0.00,8.60,0.49,16.86,0.00,16.86,16.99,16.99
4673056083,CF8003,Solid Cozy Fleece - Turquoise,Room it Up INV,8.10,0.50,0.00,8.60,0.49,16.86,0.00,16.86,16.99,16.99
5134440501,GR7100 (2),Rotator Swivel Socket - 2 Pack,Rotator,3.08,1.75,0.00,4.83,0.50,9.66,0.00,9.66,9.99,9.99
2883174536,,Mattress Cover - Allergy Relief-1073,Royal Heritage INV,8.62,0.50,0.00,9.12,0.45,16.58,0.00,16.58,16.99,17.49
1766005404,,Mattress Cover - Allergy/Bed Bug Relief -1111,Royal Heritage INV,29.62,0.50,0.00,30.12,0.45,54.76,0.00,54.76,54.99,57.49
228166605,,Pillow Cover - Allergy Relief (1066),Royal Heritage INV,2.06,0.50,0.00,2.56,0.45,4.65,0.00,4.65,4.99,4.49
5651710387,,Pillow Cover - Allergy/Bed Bug Relief (1104),Royal Heritage INV,4.10,0.50,0.00,4.60,0.45,8.36,0.00,8.36,8.49,12.99
502151672,,Textured Corduroy Comforter - Charcoal,Safdie,30.00,6.25,0.00,36.25,0.48,69.71,0.00,69.71,69.99,59.99
3660226548,,Textured Corduroy Comforter - Cream,Safdie,30.00,6.25,0.00,36.25,0.48,69.71,0.00,69.71,69.99,59.99
7822054537,,Textured Corduroy Comforter - Espresso,Safdie,30.00,6.25,0.00,36.25,0.48,69.71,0.00,69.71,69.99,59.99
7767466747,,Textured Corduroy Comforter - Green Tea,Safdie,30.00,6.25,0.00,36.25,0.48,69.71,0.00,69.71,69.99,59.99
867164471,,Textured Corduroy Comforter - Safari,Safdie,30.00,6.25,0.00,36.25,0.48,69.71,0.00,69.71,69.99,59.99
28327638,,Shag Rugs Funky - 3x5,Sansome Shag Rug,59.00,0.00,0.00,59.00,0.35,90.77,9.00,99.77,99.99,99.99
1851023027,,Shag Rugs Funky - 4x6,Sansome Shag Rug,94.00,0.00,0.00,94.00,0.35,144.62,12.00,156.62,156.99,149.99
6211150847,,Shag Rugs Funky - 5x8,Sansome Shag Rug,156.00,0.00,0.00,156.00,0.35,240.00,23.50,263.50,263.99,267.99
7681643205,,Shag Rugs Funky - 6x9,Sansome Shag Rug,210.00,0.00,0.00,210.00,0.35,323.08,44.50,367.58,367.99,367.99
7741158783,,Shag Rugs Solid - 3x5,Sansome Shag Rug,59.00,0.00,0.00,59.00,0.35,90.77,9.00,99.77,99.99,93.99
4675740425,,Shag Rugs Solid - 4x6,Sansome Shag Rug,94.00,0.00,0.00,94.00,0.35,144.62,12.00,156.62,156.99,143.99
2844363827,,Shag Rugs Solid - 5x8,Sansome Shag Rug,156.00,0.00,0.00,156.00,0.35,240.00,23.50,263.50,263.99,261.99
3534521047,,Shag Rugs Solid - 6x9,Sansome Shag Rug,210.00,0.00,0.00,210.00,0.35,323.08,44.50,367.58,367.99,360.99
1565456555,,Tasket Folding Storage Crate - Black,Schiffmayer Plastics,7.99,1.00,0.00,8.99,0.47,16.96,0.00,16.96,16.99,15.99
4377650160,,Tasket Folding Storage Crate - Blue,Schiffmayer Plastics,7.99,1.00,0.00,8.99,0.47,16.96,0.00,16.96,16.99,15.99
536670043,,Tasket Folding Storage Crate - Gray,Schiffmayer Plastics,7.99,1.00,0.00,8.99,0.47,16.96,0.00,16.96,16.99,15.99
8558322386,,Tasket Folding Storage Crate - Green,Schiffmayer Plastics,7.99,1.00,0.00,8.99,0.47,16.96,0.00,16.96,16.99,15.99
6834663880,,Tasket Folding Storage Crate - Multi-Color (42378),Schiffmayer Plastics,7.99,1.00,0.00,8.99,0.47,16.96,0.00,16.96,16.99,15.99
4837418217,,Tasket Folding Storage Crate - Red,Schiffmayer Plastics,7.99,1.00,0.00,8.99,0.47,16.96,0.00,16.96,16.99,15.99
2473056846,,Tasket Folding Storage Crate - Red. White. & Blue,Schiffmayer Plastics,7.99,1.00,0.00,8.99,0.47,16.96,0.00,16.96,16.99,15.99
6807620671,,Tasket Folding Storage Crate - White,Schiffmayer Plastics,7.99,1.00,0.00,8.99,0.47,16.96,0.00,16.96,16.99,15.99
8658406641,,Tasket Folding Storage Crate - Yellow,Schiffmayer Plastics,7.99,1.00,0.00,8.99,0.47,16.96,0.00,16.96,16.99,15.99
4183553022,,Birthday Cookie Basket,Schmertys,26.60,0.00,0.00,26.60,0.35,40.92,4.00,44.92,44.99,44.99
7513117711,,Red or White Cookie Box,Schmertys,13.30,0.00,0.00,13.30,0.35,20.46,2.50,22.96,22.99,22.99
4124478001,,Smiley Face Cookie Basket,Schmertys,39.90,0.00,0.00,39.90,0.35,61.38,3.50,64.88,64.99,64.48
4662020818,,Shake Awake Vibrating Alarm Clock,Shake Awake,14.50,0.00,0.00,14.50,0.46,26.85,0.00,26.85,26.99,26.99
7824668214,,Slouchback - Blue,"Slouch, LLC",70.00,0.00,0.00,70.00,0.30,99.97,0.00,99.97,99.99,99.99
3562878605,,Slouchback - Brown,"Slouch, LLC",70.00,0.00,0.00,70.00,0.30,99.97,0.00,99.97,99.99,99.99
3664773204,,Slouchback - Navy,"Slouch, LLC",70.00,0.00,0.00,70.00,0.30,99.97,0.00,99.97,99.99,99.99
4175732308,,Slouchback - Pink,"Slouch, LLC",70.00,0.00,0.00,70.00,0.30,99.97,0.00,99.97,99.99,99.99
7105034788,,Slouchback - Red,"Slouch, LLC",70.00,0.00,0.00,70.00,0.30,99.97,0.00,99.97,99.99,99.99
7656405751,,Slouchback - Tan,"Slouch, LLC",70.00,0.00,0.00,70.00,0.30,99.97,0.00,99.97,99.99,99.99
7687615788,RX-24C,Compact Foldaway Sewing Kit,Smartek INVENTORY,4.00,0.36,0.00,4.36,0.50,8.72,0.00,8.72,8.99,7.99
5148678248,RX-07,Cordless Mini-Sewing Machine,Smartek INVENTORY,7.25,0.65,0.00,7.90,0.50,15.80,0.00,15.80,15.99,15.49
4815256760,BR-44,Folding Pocket Lint Roller,Smartek INVENTORY,0.80,0.04,0.00,0.84,0.50,1.68,0.00,1.68,1.99,1.99
1317047605,ST-1200G,Green Steam Iron,Smartek INVENTORY,8.50,1.11,0.00,9.61,0.49,18.84,0.00,18.84,18.99,17.48
5341120276,ST-1200,Grey Steam Iron,Smartek INVENTORY,8.50,1.11,0.00,9.61,0.49,18.84,0.00,18.84,18.99,17.48
2448688533,RX-01 (B&R),Handheld Cordless Sewing Machine - Black (RX-01B),Smartek INVENTORY,4.50,0.56,0.00,5.06,0.49,9.92,0.00,9.92,9.99,9.49
7125457275,RX-01 (B&R),Handheld Cordless Sewing Machine - Red (RX-01R),Smartek INVENTORY,4.50,0.56,0.00,5.06,0.49,9.92,0.00,9.92,9.99,9.49
142010781,,Ionic Closet/Bathroom Purifier,Smartek INVENTORY,13.00,1.19,0.00,14.19,0.49,27.82,0.00,27.82,27.99,25.49
3346774331,BR-25,Rotating Lint Brush,Smartek INVENTORY,1.25,0.23,0.00,1.48,0.50,2.96,0.00,2.96,2.99,2.99
3407758048,ST-80,Steam-X Handheld Steam Brush,Smartek INVENTORY,13.70,0.74,0.00,14.44,0.50,28.88,0.00,28.88,28.99,26.99
8032107124,ST-10,Travel Steam Iron,Smartek INVENTORY,7.50,0.39,0.00,7.89,0.50,15.78,0.00,15.78,15.99,15.49
3051877818,MS-11,Reflective Flat Panel Heater with Oscillation,Soleusair,29.14,0.00,2.00,31.14,0.35,47.91,5.50,53.41,53.49,51.49
6862262850,MS-09,Reflective Heater with Oscillation,Soleusair,35.15,0.00,2.00,37.15,0.35,57.15,5.50,62.65,62.99,61.99
1542206868,MS-10,Reflective Heater with Oscillation & Remote,Soleusair,41.88,0.00,2.00,43.88,0.35,67.51,7.00,74.51,74.99,75.48
8263465318,FC1-42R-03,Tower Fan with Remote & Storage,Soleusair,43.79,0.00,2.00,45.79,0.35,70.45,5.50,75.95,75.99,75.48
2254706615,FC1-38R-21,Tower Fan with VFD Multi-colored Display,Soleusair,49.47,0.00,2.00,51.47,0.35,79.18,5.50,84.68,84.99,83.99
8865643500,R-1672,AM/FM Clock Radio with Alarm-On Light,Sonnet Industries,7.50,0.45,0.00,7.95,0.50,15.90,0.00,15.90,15.99,7.99
2777638261,R-1662BMP3,AM/FM Clock Radio with Audio Amp,Sonnet Industries,5.75,0.32,0.00,6.07,0.50,12.14,0.00,12.14,12.49,14.99
6443267842,R-1662MP3,AM/FM Digital LED Clock Radio,Sonnet Industries,5.75,0.32,0.00,6.07,0.50,12.14,0.00,12.14,12.49,7.49
2628844136,R-1534MP3,AM/FM/MP3 Clock Radio with Docking Station,Sonnet Industries,24.75,0.82,0.00,25.57,0.49,49.65,0.00,49.65,49.99,49.99
171333821,T-4664,Atomic Radio Controlled LCD Alarm Clock,Sonnet Industries,9.95,0.22,0.00,10.17,0.49,19.94,0.00,19.94,19.99,19.98
4702653314,T-929B,Big Number Digital Alarm Clock,Sonnet Industries,8.25,0.39,0.00,8.64,0.50,17.28,0.00,17.28,17.49,16.48
6414183546,T-4467,Blue Tint Compact Alarm Clock,Sonnet Industries,2.50,0.20,0.00,2.70,0.50,5.40,0.00,5.40,5.49,4.99
370260521,T-1936,Digital LED Alarm Clock,Sonnet Industries,4.25,0.21,0.00,4.46,0.50,8.92,0.00,8.92,8.99,8.49
4812030000,T-4683,Orange Tint Atomic Alarm Clock,Sonnet Industries,8.50,0.24,0.00,8.74,0.50,17.48,0.00,17.48,17.49,8.99
1174645680,R-1677,Soothing Sounds AM/FM Alarm Clock,Sonnet Industries,10.75,0.45,0.00,11.20,0.50,22.40,0.00,22.40,22.49,21.49
5644144080,SR-40,Splash Shower AM/FM Clock Radio,Sonnet Industries,6.50,0.20,0.00,6.70,0.50,13.40,0.00,13.40,13.49,12.99
7332188143,T-4660,Suction Digital Alarm Clock,Sonnet Industries,9.95,0.21,0.00,10.16,0.49,19.92,0.00,19.92,19.99,19.98
4108516072,P-530,Trimline Corded Phone,Sonnet Industries,4.25,0.33,0.00,4.58,0.49,8.98,0.00,8.98,8.99,8.99
6005123473,,250 TC Springmaid Twin XL Sheet Set - 2 Pack - Bluebell,Sosik LLC,22.00,0.00,0.00,22.00,0.44,39.57,0.00,39.57,39.99,39.99
7211413523,,250 TC Springmaid Twin XL Sheet Set - 2 Pack - Clay,Sosik LLC,22.00,0.00,0.00,22.00,0.44,39.57,0.00,39.57,39.99,39.99
6715088525,,250 TC Springmaid Twin XL Sheet Set - 2 Pack - Clover,Sosik LLC,22.00,0.00,0.00,22.00,0.44,39.57,0.00,39.57,39.99,39.99
2234123551,,250 TC Springmaid Twin XL Sheet Set - 2 Pack - Denim,Sosik LLC,22.00,0.00,0.00,22.00,0.44,39.57,0.00,39.57,39.99,39.99
6041186535,,250 TC Springmaid Twin XL Sheet Set - 2 Pack - Red Chambray,Sosik LLC,22.00,0.00,0.00,22.00,0.44,39.57,0.00,39.57,39.99,39.99
4128140730,,250 TC Springmaid Twin XL Sheet Set - 2 Pack - White,Sosik LLC,22.00,0.00,0.00,22.00,0.44,39.57,0.00,39.57,39.99,39.99
7413336623,,250 TC Springmaid Twin XL Sheet Set - Bluebell,Sosik LLC,11.00,0.00,0.00,11.00,0.49,21.57,0.00,21.57,21.99,21.99
3626561114,,250 TC Springmaid Twin XL Sheet Set - Clay,Sosik LLC,11.00,0.00,0.00,11.00,0.49,21.57,0.00,21.57,21.99,21.99
5018355468,,250 TC Springmaid Twin XL Sheet Set - Clover,Sosik LLC,11.00,0.00,0.00,11.00,0.49,21.57,0.00,21.57,21.99,21.99
7004668122,,250 TC Springmaid Twin XL Sheet Set - Denim,Sosik LLC,11.00,0.00,0.00,11.00,0.49,21.57,0.00,21.57,21.99,21.99
521223132,,250 TC Springmaid Twin XL Sheet Set - Red Chambray,Sosik LLC,11.00,0.00,0.00,11.00,0.49,21.57,0.00,21.57,21.99,21.99
5805171025,,250 TC Springmaid Twin XL Sheet Set - White,Sosik LLC,11.00,0.00,0.00,11.00,0.49,21.57,0.00,21.57,21.99,21.99
6504214134,,Dormbuys Basic Bedding Package - Twin XL / Cream,Sosik LLC,28.00,0.00,0.00,28.00,0.49,54.90,0.00,54.90,54.99,55.99
3665782763,,Dormbuys Basic Bedding Package - Twin XL / Light Blue,Sosik LLC,28.00,0.00,0.00,28.00,0.49,54.90,0.00,54.90,54.99,55.99
6732176313,,Dormbuys Basic Bedding Package - Twin XL / Peachy Pink,Sosik LLC,28.00,0.00,0.00,28.00,0.49,54.90,0.00,54.90,54.99,55.99
5720713648,,Dormbuys Branded Gift Card,Sosik LLC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7327658632,,Dormbuys Carry-All Bath Package - Mens Large,Sosik LLC,7.50,0.00,0.00,7.50,0.50,14.97,0.00,14.97,14.99,14.99
3414025651,,Dormbuys Carry-All Bath Package - Mens Medium,Sosik LLC,7.50,0.00,0.00,7.50,0.50,14.97,0.00,14.97,14.99,14.99
8670831200,,Dormbuys Carry-All Bath Package - Mens Small,Sosik LLC,7.50,0.00,0.00,7.50,0.50,14.97,0.00,14.97,14.99,14.99
8402431631,,Dormbuys Carry-All Bath Package - Womens Large,Sosik LLC,7.50,0.00,0.00,7.50,0.50,14.97,0.00,14.97,14.99,14.99
8822781602,,Dormbuys Carry-All Bath Package - Womens Medium,Sosik LLC,7.50,0.00,0.00,7.50,0.50,14.97,0.00,14.97,14.99,14.99
8683350166,,Dormbuys Carry-All Bath Package - Womens Small,Sosik LLC,7.50,0.00,0.00,7.50,0.50,14.97,0.00,14.97,14.99,14.99
3725300231,,Dormbuys Premium Bedding Package - Twin XL / Cream,Sosik LLC,60.50,0.00,0.00,60.50,0.50,119.80,0.00,119.80,119.99,120.99
